ticker_year_month,ticker,yearmonth,year,month,ret,mktrf,smb,hml,wml,pmc,winsor_ret,winsor_mktrf,winsor_smb,winsor_hml,winsor_wml,winsor_pmc,ticker_encode,date,_Nobs,_R2,_adjR2,_b_winsor_mktrf,_b_winsor_smb,_b_winsor_hml,_b_winsor_wml,_b_winsor_pmc,_b_cons
ABY1_2010_03,ABY1,201003,2010,3,.15789473,7.6500001,-.41999999,1.21,1.67,.0015703215,.15789473,7.6500001,-.41999999,1.21,1.67,.0015703215,ABY1,2010m3,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2011_12,ABY1,201112,2011,12,-.1038961,-1.04,-1.67,1.2,-.11,-.00085811119,-.1038961,-1.04,-1.67,1.2,-.11,-.00085811119,ABY1,2011m12,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2012_02,ABY1,201202,2012,2,-.10112359,5.2800002,2.99,.80000001,-4.1999998,.0093533667,-.10112359,5.2800002,2.99,.80000001,-4.1999998,.0093533667,ABY1,2012m2,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2011_01,ABY1,201101,2011,1,-.074626863,-.79000002,-.88999999,3,.41,-.0066436152,-.074626863,-.79000002,-.88999999,3,.41,-.0066436152,ABY1,2011m1,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2010_05,ABY1,201005,2010,5,-.30555555,-12.22,-3.0599999,1.5599999,-3.97,-.011072075,-.22918165,-12.22,-3.0599999,1.5599999,-3.97,-.011072075,ABY1,2010m5,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2010_02,ABY1,201002,2010,2,-.086538464,2.6300001,-2.0799999,1.5700001,1,.002458408,-.086538464,2.6300001,-2.0799999,1.5700001,1,.002458408,ABY1,2010m2,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2012_01,ABY1,201201,2012,1,.28985506,9.8599997,-2.27,.69,-5.3800001,.012009079,.25617579,9.8599997,-2.27,.69,-5.3800001,.012009079,ABY1,2012m1,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2010_09,ABY1,201009,2010,9,.31818181,12.84,1.64,-.80000001,-1.23,.01122904,.25617579,12.84,1.64,-.80000001,-1.23,.01122904,ABY1,2010m9,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
AEJ_2012_04,AEJ,201204,2012,4,.040094338,1.16,-1.98,1.3200001,1.9400001,.0012780197,.040094338,1.16,-1.98,1.3200001,1.9400001,.0012780197,AEJ,2012m4,7,.9999997842461135,.9999987054766808,-.0269107366606214,-.0426190755460603,-.1131997013148029,.0087720043951304,10.03594041039291,.1066469708397554
AEJ_2012_02,AEJ,201202,2012,2,-.19642857,5.2800002,2.99,.80000001,-4.1999998,.0093533667,-.19642857,5.2800002,2.99,.80000001,-4.1999998,.0093533667,AEJ,2012m2,7,.9999997842461135,.9999987054766808,-.0269107366606214,-.0426190755460603,-.1131997013148029,.0087720043951304,10.03594041039291,.1066469708397554
