yearmonth,ticker,ln_marketcap,bm,leverage,investa,logppe,ppea,roe
201808,GNC,21.313785743305278,1.076054859192146,0.32726998264019924,-0.03570080760812137,21.138219122926884,0.3809847284071754,0.039
201809,GNC,21.313785743305278,1.076054859192146,0.32726998264019924,-0.03570080760812137,21.138219122926884,0.3809847284071754,0.039
201810,GNC,21.313785743305278,1.076054859192146,0.32726998264019924,-0.03570080760812137,21.138219122926884,0.3809847284071754,0.039
201811,GNC,21.313785743305278,1.076054859192146,0.32726998264019924,-0.03570080760812137,21.138219122926884,0.3809847284071754,0.039
201812,GNC,21.313785743305278,1.076054859192146,0.32726998264019924,-0.03570080760812137,21.138219122926884,0.3809847284071754,0.039
201901,GNC,21.31672139685719,1.0143998102376246,0.36162142635978944,-0.02157085354525751,21.0123469303119,0.3445143977706678,-0.0445
201902,GNC,21.31672139685719,1.0143998102376246,0.36162142635978944,-0.02157085354525751,21.0123469303119,0.3445143977706678,-0.0445
201903,GNC,21.31672139685719,1.0143998102376246,0.36162142635978944,-0.02157085354525751,21.0123469303119,0.3445143977706678,-0.0445
201904,GNC,21.31672139685719,1.0143998102376246,0.36162142635978944,-0.02157085354525751,21.0123469303119,0.3445143977706678,-0.0445
201905,GNC,21.31672139685719,1.0143998102376246,0.36162142635978944,-0.02157085354525751,21.0123469303119,0.3445143977706678,-0.0445
201906,GNC,21.31672139685719,1.0143998102376246,0.36162142635978944,-0.02157085354525751,21.0123469303119,0.3445143977706678,-0.0445
201907,GNC,21.31672139685719,1.0143998102376246,0.36162142635978944,-0.02157085354525751,21.0123469303119,0.3445143977706678,-0.0445
201908,GNC,21.31672139685719,1.0143998102376246,0.36162142635978944,-0.02157085354525751,21.0123469303119,0.3445143977706678,-0.0445
201909,GNC,21.31672139685719,1.0143998102376246,0.36162142635978944,-0.02157085354525751,21.0123469303119,0.3445143977706678,-0.0445
201910,GNC,21.31672139685719,1.0143998102376246,0.36162142635978944,-0.02157085354525751,21.0123469303119,0.3445143977706678,-0.0445
201911,GNC,21.31672139685719,1.0143998102376246,0.36162142635978944,-0.02157085354525751,21.0123469303119,0.3445143977706678,-0.0445
201912,GNC,21.31672139685719,1.0143998102376246,0.36162142635978944,-0.02157085354525751,21.0123469303119,0.3445143977706678,-0.0445
202001,GNC,20.578325926920886,1.2661340570654647,0.29753758553518805,-0.03880925028719844,20.56696284255101,0.4272014384895859,-0.0144999999999999
202002,GNC,20.578325926920886,1.2661340570654647,0.29753758553518805,-0.03880925028719844,20.56696284255101,0.4272014384895859,-0.0144999999999999
202003,GNC,20.578325926920886,1.2661340570654647,0.29753758553518805,-0.03880925028719844,20.56696284255101,0.4272014384895859,-0.0144999999999999
202004,GNC,20.578325926920886,1.2661340570654647,0.29753758553518805,-0.03880925028719844,20.56696284255101,0.4272014384895859,-0.0144999999999999
202005,GNC,20.578325926920886,1.2661340570654647,0.29753758553518805,-0.03880925028719844,20.56696284255101,0.4272014384895859,-0.0144999999999999
202006,GNC,20.578325926920886,1.2661340570654647,0.29753758553518805,-0.03880925028719844,20.56696284255101,0.4272014384895859,-0.0144999999999999
202007,GNC,20.578325926920886,1.2661340570654647,0.29753758553518805,-0.03880925028719844,20.56696284255101,0.4272014384895859,-0.0144999999999999
202008,GNC,20.578325926920886,1.2661340570654647,0.29753758553518805,-0.03880925028719844,20.56696284255101,0.4272014384895859,-0.0144999999999999
202009,GNC,20.578325926920886,1.2661340570654647,0.29753758553518805,-0.03880925028719844,20.56696284255101,0.4272014384895859,-0.0144999999999999
202010,GNC,20.578325926920886,1.2661340570654647,0.29753758553518805,-0.03880925028719844,20.56696284255101,0.4272014384895859,-0.0144999999999999
202011,GNC,20.578325926920886,1.2661340570654647,0.29753758553518805,-0.03880925028719844,20.56696284255101,0.4272014384895859,-0.0144999999999999
202012,GNC,20.578325926920886,1.2661340570654647,0.29753758553518805,-0.03880925028719844,20.56696284255101,0.4272014384895859,-0.0144999999999999
202101,GNC,21.093293512116876,0.8323809052488617,0.35870250231696016,-0.020240963855421686,20.569298473648985,0.3178127896200185,-0.1607
202102,GNC,21.093293512116876,0.8323809052488617,0.35870250231696016,-0.020240963855421686,20.569298473648985,0.3178127896200185,-0.1607
202103,GNC,21.093293512116876,0.8323809052488617,0.35870250231696016,-0.020240963855421686,20.569298473648985,0.3178127896200185,-0.1607
202104,GNC,21.093293512116876,0.8323809052488617,0.35870250231696016,-0.020240963855421686,20.569298473648985,0.3178127896200185,-0.1607
202105,GNC,21.093293512116876,0.8323809052488617,0.35870250231696016,-0.020240963855421686,20.569298473648985,0.3178127896200185,-0.1607
202106,GNC,21.093293512116876,0.8323809052488617,0.35870250231696016,-0.020240963855421686,20.569298473648985,0.3178127896200185,-0.1607
202107,GNC,21.093293512116876,0.8323809052488617,0.35870250231696016,-0.020240963855421686,20.569298473648985,0.3178127896200185,-0.1607
202108,GNC,21.093293512116876,0.8323809052488617,0.35870250231696016,-0.020240963855421686,20.569298473648985,0.3178127896200185,-0.1607
202109,GNC,21.093293512116876,0.8323809052488617,0.35870250231696016,-0.020240963855421686,20.569298473648985,0.3178127896200185,-0.1607
202110,GNC,21.093293512116876,0.8323809052488617,0.35870250231696016,-0.020240963855421686,20.569298473648985,0.3178127896200185,-0.1607
202111,GNC,21.093293512116876,0.8323809052488617,0.35870250231696016,-0.020240963855421686,20.569298473648985,0.3178127896200185,-0.1607
202112,GNC,21.093293512116876,0.8323809052488617,0.35870250231696016,-0.020240963855421686,20.569298473648985,0.3178127896200185,-0.1607
202201,GNC,,,,,,,
202202,GNC,,,,,,,
202203,GNC,,,,,,,
202204,GNC,,,,,,,
202205,GNC,,,,,,,
202206,GNC,,,,,,,
202207,GNC,,,,,,,
202208,GNC,,,,,,,
202209,GNC,,,,,,,
202210,GNC,,,,,,,
202211,GNC,,,,,,,
202212,GNC,,,,,,,
200001,GNS,18.304730768913352,0.5645691614170141,0.4220441749675184,-0.09673926710348008,17.989282253817695,0.4537643722320792,0.1723
200002,GNS,18.304730768913352,0.5645691614170141,0.4220441749675184,-0.09673926710348008,17.989282253817695,0.4537643722320792,0.1723
200003,GNS,18.304730768913352,0.5645691614170141,0.4220441749675184,-0.09673926710348008,17.989282253817695,0.4537643722320792,0.1723
200004,GNS,18.304730768913352,0.5645691614170141,0.4220441749675184,-0.09673926710348008,17.989282253817695,0.4537643722320792,0.1723
200005,GNS,18.304730768913352,0.5645691614170141,0.4220441749675184,-0.09673926710348008,17.989282253817695,0.4537643722320792,0.1723
200006,GNS,18.304730768913352,0.5645691614170141,0.4220441749675184,-0.09673926710348008,17.989282253817695,0.4537643722320792,0.1723
200007,GNS,18.304730768913352,0.5645691614170141,0.4220441749675184,-0.09673926710348008,17.989282253817695,0.4537643722320792,0.1723
200008,GNS,18.304730768913352,0.5645691614170141,0.4220441749675184,-0.09673926710348008,17.989282253817695,0.4537643722320792,0.1723
200009,GNS,18.304730768913352,0.5645691614170141,0.4220441749675184,-0.09673926710348008,17.989282253817695,0.4537643722320792,0.1723
200010,GNS,18.304730768913352,0.5645691614170141,0.4220441749675184,-0.09673926710348008,17.989282253817695,0.4537643722320792,0.1723
200011,GNS,18.304730768913352,0.5645691614170141,0.4220441749675184,-0.09673926710348008,17.989282253817695,0.4537643722320792,0.1723
200012,GNS,18.304730768913352,0.5645691614170141,0.4220441749675184,-0.09673926710348008,17.989282253817695,0.4537643722320792,0.1723
200101,GNS,19.61804835715335,0.5580710185839066,0.521625404042198,-0.14420772209000818,19.64110940490952,0.4814605903456115,0.0964
200102,GNS,19.61804835715335,0.5580710185839066,0.521625404042198,-0.14420772209000818,19.64110940490952,0.4814605903456115,0.0964
200103,GNS,19.61804835715335,0.5580710185839066,0.521625404042198,-0.14420772209000818,19.64110940490952,0.4814605903456115,0.0964
200104,GNS,19.61804835715335,0.5580710185839066,0.521625404042198,-0.14420772209000818,19.64110940490952,0.4814605903456115,0.0964
200105,GNS,19.61804835715335,0.5580710185839066,0.521625404042198,-0.14420772209000818,19.64110940490952,0.4814605903456115,0.0964
200106,GNS,19.61804835715335,0.5580710185839066,0.521625404042198,-0.14420772209000818,19.64110940490952,0.4814605903456115,0.0964
200107,GNS,19.61804835715335,0.5580710185839066,0.521625404042198,-0.14420772209000818,19.64110940490952,0.4814605903456115,0.0964
200108,GNS,19.61804835715335,0.5580710185839066,0.521625404042198,-0.14420772209000818,19.64110940490952,0.4814605903456115,0.0964
200109,GNS,19.61804835715335,0.5580710185839066,0.521625404042198,-0.14420772209000818,19.64110940490952,0.4814605903456115,0.0964
200110,GNS,19.61804835715335,0.5580710185839066,0.521625404042198,-0.14420772209000818,19.64110940490952,0.4814605903456115,0.0964
200111,GNS,19.61804835715335,0.5580710185839066,0.521625404042198,-0.14420772209000818,19.64110940490952,0.4814605903456115,0.0964
200112,GNS,19.61804835715335,0.5580710185839066,0.521625404042198,-0.14420772209000818,19.64110940490952,0.4814605903456115,0.0964
200201,GNS,20.160035286421646,0.382393265605989,0.4427951028137436,-0.03289179036728897,19.63337441077361,0.4522392536135107,0.2446
200202,GNS,20.160035286421646,0.382393265605989,0.4427951028137436,-0.03289179036728897,19.63337441077361,0.4522392536135107,0.2446
200203,GNS,20.160035286421646,0.382393265605989,0.4427951028137436,-0.03289179036728897,19.63337441077361,0.4522392536135107,0.2446
200204,GNS,20.160035286421646,0.382393265605989,0.4427951028137436,-0.03289179036728897,19.63337441077361,0.4522392536135107,0.2446
200205,GNS,20.160035286421646,0.382393265605989,0.4427951028137436,-0.03289179036728897,19.63337441077361,0.4522392536135107,0.2446
200206,GNS,20.160035286421646,0.382393265605989,0.4427951028137436,-0.03289179036728897,19.63337441077361,0.4522392536135107,0.2446
200207,GNS,20.160035286421646,0.382393265605989,0.4427951028137436,-0.03289179036728897,19.63337441077361,0.4522392536135107,0.2446
200208,GNS,20.160035286421646,0.382393265605989,0.4427951028137436,-0.03289179036728897,19.63337441077361,0.4522392536135107,0.2446
200209,GNS,20.160035286421646,0.382393265605989,0.4427951028137436,-0.03289179036728897,19.63337441077361,0.4522392536135107,0.2446
200210,GNS,20.160035286421646,0.382393265605989,0.4427951028137436,-0.03289179036728897,19.63337441077361,0.4522392536135107,0.2446
200211,GNS,20.160035286421646,0.382393265605989,0.4427951028137436,-0.03289179036728897,19.63337441077361,0.4522392536135107,0.2446
200212,GNS,20.160035286421646,0.382393265605989,0.4427951028137436,-0.03289179036728897,19.63337441077361,0.4522392536135107,0.2446
200301,GNS,20.681323085425092,0.3706610215622538,0.34577200990727286,-0.04636812933130457,19.852944628304915,0.4762780404706182,0.2080999999999999
200302,GNS,20.681323085425092,0.3706610215622538,0.34577200990727286,-0.04636812933130457,19.852944628304915,0.4762780404706182,0.2080999999999999
200303,GNS,20.681323085425092,0.3706610215622538,0.34577200990727286,-0.04636812933130457,19.852944628304915,0.4762780404706182,0.2080999999999999
200304,GNS,20.681323085425092,0.3706610215622538,0.34577200990727286,-0.04636812933130457,19.852944628304915,0.4762780404706182,0.2080999999999999
200305,GNS,20.681323085425092,0.3706610215622538,0.34577200990727286,-0.04636812933130457,19.852944628304915,0.4762780404706182,0.2080999999999999
200306,GNS,20.681323085425092,0.3706610215622538,0.34577200990727286,-0.04636812933130457,19.852944628304915,0.4762780404706182,0.2080999999999999
200307,GNS,20.681323085425092,0.3706610215622538,0.34577200990727286,-0.04636812933130457,19.852944628304915,0.4762780404706182,0.2080999999999999
200308,GNS,20.681323085425092,0.3706610215622538,0.34577200990727286,-0.04636812933130457,19.852944628304915,0.4762780404706182,0.2080999999999999
200309,GNS,20.681323085425092,0.3706610215622538,0.34577200990727286,-0.04636812933130457,19.852944628304915,0.4762780404706182,0.2080999999999999
200310,GNS,20.681323085425092,0.3706610215622538,0.34577200990727286,-0.04636812933130457,19.852944628304915,0.4762780404706182,0.2080999999999999
200311,GNS,20.681323085425092,0.3706610215622538,0.34577200990727286,-0.04636812933130457,19.852944628304915,0.4762780404706182,0.2080999999999999
200312,GNS,20.681323085425092,0.3706610215622538,0.34577200990727286,-0.04636812933130457,19.852944628304915,0.4762780404706182,0.2080999999999999
200401,GNS,20.829165834033958,0.3990867420282376,0.30210676342110465,-0.044158576936174865,19.92945155385826,0.4752063249149685,0.2373999999999999
200402,GNS,20.829165834033958,0.3990867420282376,0.30210676342110465,-0.044158576936174865,19.92945155385826,0.4752063249149685,0.2373999999999999
200403,GNS,20.829165834033958,0.3990867420282376,0.30210676342110465,-0.044158576936174865,19.92945155385826,0.4752063249149685,0.2373999999999999
200404,GNS,20.829165834033958,0.3990867420282376,0.30210676342110465,-0.044158576936174865,19.92945155385826,0.4752063249149685,0.2373999999999999
200405,GNS,20.829165834033958,0.3990867420282376,0.30210676342110465,-0.044158576936174865,19.92945155385826,0.4752063249149685,0.2373999999999999
200406,GNS,20.829165834033958,0.3990867420282376,0.30210676342110465,-0.044158576936174865,19.92945155385826,0.4752063249149685,0.2373999999999999
200407,GNS,20.829165834033958,0.3990867420282376,0.30210676342110465,-0.044158576936174865,19.92945155385826,0.4752063249149685,0.2373999999999999
200408,GNS,20.829165834033958,0.3990867420282376,0.30210676342110465,-0.044158576936174865,19.92945155385826,0.4752063249149685,0.2373999999999999
200409,GNS,20.829165834033958,0.3990867420282376,0.30210676342110465,-0.044158576936174865,19.92945155385826,0.4752063249149685,0.2373999999999999
200410,GNS,20.829165834033958,0.3990867420282376,0.30210676342110465,-0.044158576936174865,19.92945155385826,0.4752063249149685,0.2373999999999999
200411,GNS,20.829165834033958,0.3990867420282376,0.30210676342110465,-0.044158576936174865,19.92945155385826,0.4752063249149685,0.2373999999999999
200412,GNS,20.829165834033958,0.3990867420282376,0.30210676342110465,-0.044158576936174865,19.92945155385826,0.4752063249149685,0.2373999999999999
200501,GNS,21.09812828158983,0.46281003071621285,0.2809911502244776,-0.047026364571337076,20.378337346782455,0.5452365482796209,0.1505
200502,GNS,21.09812828158983,0.46281003071621285,0.2809911502244776,-0.047026364571337076,20.378337346782455,0.5452365482796209,0.1505
200503,GNS,21.09812828158983,0.46281003071621285,0.2809911502244776,-0.047026364571337076,20.378337346782455,0.5452365482796209,0.1505
200504,GNS,21.09812828158983,0.46281003071621285,0.2809911502244776,-0.047026364571337076,20.378337346782455,0.5452365482796209,0.1505
200505,GNS,21.09812828158983,0.46281003071621285,0.2809911502244776,-0.047026364571337076,20.378337346782455,0.5452365482796209,0.1505
200506,GNS,21.09812828158983,0.46281003071621285,0.2809911502244776,-0.047026364571337076,20.378337346782455,0.5452365482796209,0.1505
200507,GNS,21.09812828158983,0.46281003071621285,0.2809911502244776,-0.047026364571337076,20.378337346782455,0.5452365482796209,0.1505
200508,GNS,21.09812828158983,0.46281003071621285,0.2809911502244776,-0.047026364571337076,20.378337346782455,0.5452365482796209,0.1505
200509,GNS,21.09812828158983,0.46281003071621285,0.2809911502244776,-0.047026364571337076,20.378337346782455,0.5452365482796209,0.1505
200510,GNS,21.09812828158983,0.46281003071621285,0.2809911502244776,-0.047026364571337076,20.378337346782455,0.5452365482796209,0.1505
200511,GNS,21.09812828158983,0.46281003071621285,0.2809911502244776,-0.047026364571337076,20.378337346782455,0.5452365482796209,0.1505
200512,GNS,21.09812828158983,0.46281003071621285,0.2809911502244776,-0.047026364571337076,20.378337346782455,0.5452365482796209,0.1505
200601,GNS,20.675026031995557,0.7650939076219399,0.3017076238390093,-0.11020566121185316,20.498606136859294,0.552015148164529,0.1196
200602,GNS,20.675026031995557,0.7650939076219399,0.3017076238390093,-0.11020566121185316,20.498606136859294,0.552015148164529,0.1196
