ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
AUC,AusGold Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , ,0.00,0.00,0.00,"504,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"30,318.00","95,918.00","99,418.00", 
AUD,Ausdoc Group Limited,Annual Balance Sheet - CL Short-Term Debt,"6,336,000.00","14,189,000.00","3,800,000.00", , , , , , , , , , , , , , , , , , , , 
AUDS,Betashares Strong Australian Dollar Fund (Hedge Fund),Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , ,--,--,--,--,--, 
AUE,Aurum Resource Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,"328,656.00", , , , , , , , , , , , , ,0.00, 
AUE2,Ausminerals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,"328,656.00", , , , , , , , , , , , , , , 
AUF,Asian Masters Fund Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,--,--,--,--,--,--,--,--,--,--,--, , , , , 
AUG1,Aurora Gold Limited,Annual Balance Sheet - CL Short-Term Debt,"2,209,000.00","15,146,000.00", , , , , , , , , , , , , , , , , , , , , 
AUH,AustChina Holdings Limited,Annual Balance Sheet - CL Short-Term Debt, , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,103,513.00","2,000,000.00","3,620,000.00","800,000.00","2,981,639.00","1,268,269.00","648,751.00","648,804.00", 
AUI,Australian United Investment Company Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
AUK,Aumake Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,0.00,0.00,"2,253,567.00",0.00,0.00,0.00,0.00,0.00,0.00,"91,980.00","62,800.00","50,229.00","2,618,329.00","1,694,087.00", 
AUL,Austar Gold Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,0.00,"8,661.00",0.00,0.00,0.00,0.00,0.00,0.00,"75,000.00","268,275.00","90,153.00","229,820.00","55,281.00","1,637,045.00", , 
AUMF,ishares Edge MSCI Australia Multifactor ETF,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , ,--,--,--,--,--, 
AUN,Aurumin Limited,Annual Balance Sheet - CL Short-Term Debt,"2,526,000.00","3,322,000.00","413,918,000.00","5,327,000.00","10,138,000.00","10,024,000.00",0.00,0.00,0.00,0.00,"49,712,000.00",0.00, , , , , , , , ,0.00,"55,074.00", 
AUN1,Austar United Communications Limited,Annual Balance Sheet - CL Short-Term Debt,"2,526,000.00","3,322,000.00","413,918,000.00","5,327,000.00","10,138,000.00","10,024,000.00",0.00,0.00,0.00,0.00,"49,712,000.00",0.00, , , , , , , , , , , 
AUO,Austral Coal Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,"5,549,000.00","2,766,000.00","10,878,000.00","59,923,000.00","13,662,000.00","42,562,000.00", , , , , , , , , , , , , , , , 
AUP,Aurora Property Buy-Write Income Trust,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
AUQ,Alara Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"21,409.00", 
AUR,Auris Minerals Limited,Annual Balance Sheet - CL Short-Term Debt,--,"1,350,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"160,148.00",0.00,0.00,0.00,0.00,"10,000,000.00","19,500,000.00","20,127,899.00","160,000.00","40,000.00","40,000.00",0.00,0.00,0.00,0.00
AUS,Auselect Limited,Annual Balance Sheet - CL Short-Term Debt, , , ,0.00,0.00,0.00,0.00, , , , , , , , , , , , , , , , 
AUST,Betashares Managed Risk Australian Share Fund,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , ,--,--,--,--,--,--, 
AUT,Auteco Minerals Ltd,Annual Balance Sheet - CL Short-Term Debt,"1,671,462.00","1,416,410.00","543,807.00","1,409,588.00","65,444.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"196,946.00", 
AUT2,Aurora Oil & Gas Limited,Annual Balance Sheet - CL Short-Term Debt,"1,671,462.00","1,416,410.00","543,807.00","1,409,588.00","65,444.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , , , , , 
AUW,Australian Wealth Management Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,0.00,"98,000.00","18,297,000.00","3,734,000.00", , , , , , , , , , , , , , 
AUZ,Australian Mines Limited,Annual Balance Sheet - CL Short-Term Debt, ,0.00,0.00,0.00,"190,000.00","2,278,000.00","2,222,000.00","1,679,000.00","3,834,000.00","684,000.00","3,000.00","4,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"171,000.00","164,000.00", 
AV1,Adveritas Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , ,--,0.00,0.00,"652,950.00",0.00,"1,096,574.00",0.00,0.00,"90,597.00","103,110.00", 
AVA,AVA Risk Group Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"550,000.00","8,000.00","8,000.00","15,000.00",0.00,0.00,"305,000.00","210,000.00","131,000.00"
AVB,Avanco Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,675,000.00","6,717,799.00","3,825,641.00", , , , , 
AVC,Auctus Investment Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , ,"488,672.00",0.00,0.00,0.00,"22,619.00","30,916.00","314,561.00","89,662.00","1,966.00","69,993.00","32,924.00", 
AVD,AVADA Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,0.00,0.00,"12,718,000.00","5,985,000.00","686,000.00","784,991.00","281,785.00","322,543.00","7,334,413.00",0.00,0.00,0.00,0.00, , , ,0.00, 
AVE,Avecho Biotechnology Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,"39,192.00",0.00,"2,480,000.00","1,422,000.00","6,384,000.00","133,680,000.00","323,606,000.00","427,790,000.00","454,044,000.00","697,873,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"89,493.00","73,031.00","80,211.00", 
AVE1,Aevum Limited,Annual Balance Sheet - CL Short-Term Debt, , , ,"2,480,000.00","1,422,000.00","6,384,000.00","133,680,000.00","323,606,000.00","427,790,000.00","454,044,000.00","697,873,000.00", , , , , , , , , , , , 
AVF,Australian Value Funds Management Limited,Annual Balance Sheet - CL Short-Term Debt,"806,000.00", ,0.00,0.00,0.00, , , , , , , , , , , , , , , , , , 
AVG,Australian Vintage Ltd,Annual Balance Sheet - CL Short-Term Debt,"1,812,000.00","1,198,000.00","11,950,000.00","2,559,000.00","6,004,000.00","1,232,000.00","1,040,000.00","624,000.00","689,000.00","390,000.00","129,000.00","1,838,000.00","1,993,000.00","2,305,000.00","3,606,000.00","1,514,000.00","259,000.00","551,000.00","503,000.00","470,000.00","6,928,000.00","5,913,000.00","6,400,000.00"
AVH,"AVITA Medical, Inc.",Annual Balance Sheet - CL Short-Term Debt,0.00,"80,388.00","64,660.00","179,572.00","14,502.00","9,657.00",0.00,0.00,"33,334.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
AVJ,AVJennings Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
AVL,Australian Vanadium Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"106,098.00","44,288.00", 
AVM,Advance Metals Limited,Annual Balance Sheet - CL Short-Term Debt,"1,273,495.00","1,643,317.00","3,194,280.00","3,662,058.00","8,545,079.00","7,496,251.00","12,776,375.00",0.00,0.00,"548,855.00","4,020,592.00","216,394.00","599,810.00","605,389.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
AVM1,Anvil Mining Limited,Annual Balance Sheet - CL Short-Term Debt,"1,273,495.00","1,643,317.00","3,194,280.00","3,662,058.00","8,545,079.00","7,496,251.00","12,776,375.00",0.00,"522,517.00","323,335.00","4,574,436.00", , , , , , , , , , , , 
AVN,Aventus Retail Property Fund,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , ,--,--,--,--,--,--,--, 
AVO,Avoca Resources Limited,Annual Balance Sheet - CL Short-Term Debt, ,--,0.00,0.00,0.00,0.00,0.00,"13,000,000.00","5,510,161.00","20,923,000.00","40,255,000.00", , , , , , , , , , , , 
AVQ,Axiom Mining Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,0.00,0.00,0.00,0.00,"1,135,358.00","271,348.00","734,274.00","1,063,000.00","1,648,000.00","30,000.00","1,819,000.00","2,345,000.00", , , , 
AVR,Anteris Technologies Ltd,Annual Balance Sheet - CL Short-Term Debt,"75,073,000.00","65,811,000.00","49,808,000.00","2,281,000.00",0.00,0.00,"30,684.00","20,013.00","20,013.00","20,013.00","20,013.00",0.00,0.00,0.00,0.00,0.00,0.00,"4,766,449.00",0.00,"1,452,845.00","2,953,754.00","5,308,005.00", 
AVR1,Avatar Industries Limited,Annual Balance Sheet - CL Short-Term Debt,"75,073,000.00","65,811,000.00","49,808,000.00","2,281,000.00","27,529,000.00","3,465,000.00","9,392,000.00",0.00, , , , , , , , , , , , , , , 
AVS,Avastra Sleep Centres Limited,Annual Balance Sheet - CL Short-Term Debt, , , ,--,0.00,0.00,0.00,"1,298,000.00","3,607,000.00", , , , , , , , , , , , , , 
AVT,AVT Plasma Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,"9,265.00",0.00,0.00,"384,813.00", , , , , , , , , , , , , , , , , , 
AVW,Avira Resources Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , ,"21,932.00","1,494,948.00","1,488,124.00","1,325,883.00","8,987,596.00","2,170,397.00","519,000.00","3,645.00","3,645.00","3,645.00", 
AVZ,AVZ Minerals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"72,881.00","6,712,618.00", 
AW1,American West Metals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , , ,0.00, 
AWB,AWB Limited,Annual Balance Sheet - CL Short-Term Debt,"959,928,000.00","1,031,771,000.00","1,637,518,000.00","668,007,000.00","1,580,975,000.00","1,357,139,000.00","3,416,449,000.00","3,369,217,000.00","4,153,314,000.00","3,405,120,000.00","650,825,000.00", , , , , , , , , , , , 
AWC,Alumina Limited,Annual Balance Sheet - CL Short-Term Debt,"364,100,000.00","584,300,000.00","534,800,000.00","467,000,000.00","397,900,000.00","478,700,000.00","380,200,000.00","440,600,000.00","360,900,000.00",0.00,"214,208,403.00","52,087,435.00","50,077,041.00","56,548,949.00",0.00,0.00,0.00,0.00,"124,681,212.00",0.00,0.00,0.00, 
AWE,AWE Limited,Annual Balance Sheet - CL Short-Term Debt,"550,000.00","750,000.00","440,000.00","600,000.00","6,445,000.00","10,818,000.00","16,390,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , 
AWJ,Auric Mining Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,0.00,"20,653.00", 
AWN,AWN Holdings Limited,Annual Balance Sheet - CL Short-Term Debt, , , ,"129,371.00","299,273.00","1,152,322.00","1,188,632.00","1,865,610.00","117,654.00","188,987.00","1,579.00", ,0.00,"2,117,491.00","112,004.00","58,743.00","45,818.00","4,225,129.00","5,633,580.00","4,191,394.00","10,543,636.00","5,614,125.00", 
AWV,Anova Metals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,000,000.00",0.00,"2,825,000.00",0.00, 
AX1,Accent Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , ,--, ,"4,046,000.00","6,315,000.00","437,000.00",0.00,0.00,0.00,0.00,"1,354,000.00","2,066,000.00","4,306,000.00","7,956,000.00","10,013,000.00","15,097,000.00","22,625,000.00","30,000,000.00","93,461,000.00","146,811,000.00","143,290,000.00"
AX8,Accelerate Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00, 
AXA,AXA Asia Pacific Holdings Limited,Annual Balance Sheet - CL Short-Term Debt,"1,842,000,000.00","213,000,000.00","40,000,000.00","40,000,000.00","550,000,000.00",0.00,0.00,"506,000,000.00","901,000,000.00",0.00,0.00, , , , , , , , , , , , 
AXE,Archer Materials Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,0.00,"17,453.00","21,016.00","1,690.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,341.00","10,652.00"
AXG,Altria Group Inc.,Annual Balance Sheet - CL Short-Term Debt,"16,138,989,169.00","6,758,715,236.00","3,470,505,121.00","4,501,333,333.00","5,542,370,695.00","8,540,275,316.00","6,709,194,002.00", , , , , , , , , , , , , , , , 
AXI,Axiom Properties Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
AXL,A.C.N. 603 323 182 Pty Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , ,0.00,0.00,"140,040,925.00", , , , 
AXM,Apex Minerals NL,Annual Balance Sheet - CL Short-Term Debt, ,--,0.00,0.00,0.00,"500,000.00","550,000.00",0.00,"17,000.00","6,750,000.00","7,395,000.00","6,901,000.00","7,687,000.00", , , , , , , , , , 
AXN,Axon Instruments Inc.,Annual Balance Sheet - CL Short-Term Debt,"329,086.00","284,345.00","1,245,574.00","174,657.00", , , , , , , , , , , , , , , , , , , 
AXO,Aurox Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , ,0.00,0.00,"21,107.00","35,236.00","134,881.00","7,406,697.00", , , , , , , , , , , , , 
AXP,AXP Energy Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,"224,922.00",0.00,"702,756.00","2,796,750.00","3,971,484.00",0.00,"65,288.00",0.00,0.00,"1,958,850.00",0.00,"846,625.00","332,310.00","350,541.00","3,357,373.00","551,904.00", 
AXP1,"AirXpanders, Inc.",Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,0.00,"1,500,000.00","1,651,927.00",0.00,0.00, , , , 
AXSBSC,Wilson HTM Smaller Companies Fund,Annual Balance Sheet - CL Short-Term Debt, , ,--,--, , , , , , , , , , , , , , , , , , , 
AXT,Argo Exploration Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,"23,078.00","42,038.00","26,561.00","8,766.00","9,569.00","32,777.00","6,196.00","5,879.00","3,404.00",0.00,0.00,0.00,0.00,0.00, , 
AXZ,Amex Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,"26,595,744.00","10,339,964.00","40,420,228.00", , , , , , 
AYA,Artrya Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,--,0.00,"13,000,000.00","13,642,588.00","12,521,233.00","14,860,380.00","16,198,805.00", , , , ,"37,000.00", 
AYD,Australian Masters Yield Fund No 1 Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , ,--,--,--,--,--, , , , , , 
AYH,Australian Masters Yield Fund No 2 Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , ,--,--,--,--,--, , , , , , 
AYI,A1 Investments & Resources Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
AYJ,Australian Masters Yield Fund No 3 Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,--,--,--,--, , , , , 
AYK,Australian Masters Yield Fund No 4 Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,--,--,--,--,--,--, , , 
AYM,Australia United Mining Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,"300,000.00", ,"2,513,777.00",0.00,0.00,0.00,0.00,"16,403.00",0.00,0.00,"10,764.00",0.00, 
AYN,Alcyone Resources Limited,Annual Balance Sheet - CL Short-Term Debt,"14,588.00",0.00,0.00,0.00,0.00,"224,729.00","444,879.00","480,047.00","4,800,067.00","9,220,342.00","95,942.00","93,482.00","2,046,748.00","4,007,340.00", , , , , , , , , 
AYS,Amaysim Australia Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,0.00, ,0.00,"13,604,000.00","13,585,000.00",0.00,"3,641,000.00", , 
AYT,Austin Metals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,--,--,--,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
AYT1,Adelaide Managed Funds Asset Backed Yield Trust,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,--,--,--,--,--, , , , , , , , , , , 
AYX,Austofix Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,"59,926.00","57,846.00","179,144.00","450,443.00","746,348.00", , , , , , , , , , , 
AYZ,Australian Masters Yield Fund No 5 Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,--, ,--,--,--,--, , , 
AZA,Anzon Australia Limited,Annual Balance Sheet - CL Short-Term Debt, , , , ,0.00,"12,606,392.00","80,000,000.00","38,838,000.00", , , , , , , , , , , , , , , 
AZC,Australian Zircon NL,Annual Balance Sheet - CL Short-Term Debt,"12,449.00","7,228.00","7,965.00","25,450.00","1,555,474.00","3,163,441.00","16,707.00","13,083.00","9,013,773.00","45,770,101.00","76,070,781.00","70,008,811.00","77,031,958.00","83,210,284.00","93,594,302.00","106,863,611.00", , , , , , , 
AZD,Amazing Loans Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,--,--,--, , , , , , , , , , , , , , 
AZG,Allmine Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,"4,743,957.00","10,589,273.00","11,045,921.00", , , , , , , , , , 
AZH,Azimuth Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , , , , , , 
AZI,Altamin Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,--, ,0.00,0.00,0.00,0.00,0.00,"106,612.00","109,273.00","63,447.00",0.00,0.00,"102,446.00","41,301.00", 
AZJ,Aurizon Holdings Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,0.00,0.00,0.00,0.00,"41,500,000.00","59,000,000.00","6,000,000.00","79,000,000.00","100,000,000.00","149,000,000.00","675,000,000.00","76,000,000.00","271,000,000.00"
AZL,Arizona Lithium Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"500,000.00",0.00,0.00,"13,778,197.00", , , ,"4,720,736.00",0.00,0.00,0.00,0.00,0.00, 
AZM,Azumah Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,668,837.00","2,058,351.00","2,222,013.00",0.00,0.00,0.00, , , 
AZO,Apollo Gas Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , ,"1,549.00",0.00, , , , , , , , , , , , 
AZQ,Ascot Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,--,0.00,0.00,0.00,"2,266,909.00","1,718,530.00", , , , , , , 
AZR,Aztec Resources Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,"17,672.00","13,342.00","31,000.00","28,000.00","1,000.00", , , , , , , , , , , , , , , , 
AZS,Azure Minerals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"71,050.00","120,558.00", 
