ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ATV1,Atlantic Gold NL,Annual Balance Sheet - Total Assets,"4,337,653.00","2,353,168.00","2,964,980.00","3,523,922.00","3,362,152.00","5,873,521.00","10,341,183.00","14,745,945.00","13,509,516.00","19,235,003.00","20,901,591.00","23,734,728.00","26,028,842.00","30,607,321.00", , , , , , , , , 
ATX,Amplia Therapeutics Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , ,"11,426,000.00","10,176,209.00","5,318,933.00","5,034,636.00","7,536,829.00","2,643,670.00","9,191,334.00","9,116,385.00","10,879,089.00","24,483,701.00"
AU1,The Agency Group Australia Ltd,Annual Balance Sheet - Total Assets, , , , , , , ,"2,213,255.00","2,701,034.00","4,147,576.00","3,564,291.00","4,394,225.00","3,979,618.00","1,473,682.00","1,269,270.00","539,477.00","604,549.00","7,117,994.00","9,601,425.00","50,129,585.00","46,977,372.00","45,261,626.00","47,653,000.00"
AUA,Audeara Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"6,573,000.00","6,574,373.00", 
AUB,AUB Group Limited,Annual Balance Sheet - Total Assets, , , , , ,"182,478,000.00","195,024,000.00","211,626,000.00","253,294,000.00","307,701,000.00","325,344,000.00","367,327,000.00","407,139,000.00","564,064,000.00","626,481,000.00","675,005,000.00","721,101,000.00","754,362,000.00","781,141,000.00","1,019,643,000.00","1,021,792,000.00","1,146,118,000.00","1,640,482,000.00"
AUC,AusGold Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"7,533,823.00","10,073,506.00","31,999,720.00","41,458,287.00","38,206,074.00","36,230,805.00","36,490,645.00","34,966,148.00","36,399,106.00","42,341,118.00","42,621,082.00","45,066,589.00","59,908,852.00", 
AUD,Ausdoc Group Limited,Annual Balance Sheet - Total Assets,"311,369,000.00","296,935,000.00","227,720,000.00", , , , , , , , , , , , , , , , , , , , 
AUDS,Betashares Strong Australian Dollar Fund (Hedge Fund),Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"3,217,186.00","4,266,556.00","2,426,729.00","7,131,263.00","14,877,000.00", 
AUE,Aurum Resource Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"9,493,226.00", , , , , , , , , , , , , ,"5,559,406.00", 
AUE2,Ausminerals Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"9,493,226.00", , , , , , , , , , , , , , , 
AUF,Asian Masters Fund Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"47,566,839.00","45,024,177.00","79,070,719.00","106,308,359.00","116,668,692.00","133,042,534.00","123,370,572.00","124,575,332.00","179,919,746.00","153,305,524.00","173,392,895.00", , , , , 
AUG1,Aurora Gold Limited,Annual Balance Sheet - Total Assets,"133,140,000.00","106,897,000.00", , , , , , , , , , , , , , , , , , , , , 
AUH,AustChina Holdings Limited,Annual Balance Sheet - Total Assets, , ,"2,743,197.00","2,712,243.00","1,941,928.00","1,419,721.00","756,081.00","1,791,335.00","945,293.00","4,340,781.00","42,765,747.00","39,704,852.00","45,084,589.00","21,637,036.00","20,211,567.00","17,453,385.00","16,647,303.00","16,849,871.00","16,826,069.00","17,212,147.00","17,966,368.00","16,961,587.00", 
AUI,Australian United Investment Company Limited,Annual Balance Sheet - Total Assets,"252,688,849.00","325,540,021.00","373,954,439.00","346,803,850.00","422,719,786.00","551,415,998.00","696,785,571.00","908,934,535.00","809,495,105.00","663,958,452.00","774,502,860.00","859,753,165.00","757,668,780.00","902,014,155.00","1,040,345,976.00","1,048,016,711.00","1,055,944,809.00","1,195,456,498.00","1,273,766,421.00","1,325,594,000.00","1,156,409,000.00","1,442,843,000.00","1,389,235,000.00"
AUK,Aumake Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,"5,283,727.00","5,253,582.00","7,191,131.00","14,720,431.00","6,271,159.00","6,747,501.00","10,809,341.00","9,602,134.00","107,281.00","6,385.00","20,538,404.00","22,422,766.00","45,399,227.00","17,335,865.00", 
AUL,Austar Gold Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"5,579,553.00","8,917,590.00","8,312,730.00","9,313,701.00","10,761,595.00","12,589,171.00","10,036,461.00","8,037,114.00","6,796,290.00","12,629,801.00","6,356,642.00","10,148,989.00","1,540,338.00","1,768,641.00", , 
AUMF,ishares Edge MSCI Australia Multifactor ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"6,447,145.00","9,522,641.00","14,712,000.00","19,422,000.00","38,518,000.00", 
AUN,Aurumin Limited,Annual Balance Sheet - Total Assets,"934,427,000.00","429,704,000.00","276,719,000.00","357,908,000.00","328,094,000.00","315,626,000.00","521,577,000.00","599,604,000.00","636,631,000.00","633,408,000.00","664,062,000.00","669,738,000.00", , , , , , , , ,"9,249,192.00","5,876,184.00", 
AUN1,Austar United Communications Limited,Annual Balance Sheet - Total Assets,"934,427,000.00","429,704,000.00","276,719,000.00","357,908,000.00","328,094,000.00","315,626,000.00","521,577,000.00","599,604,000.00","636,631,000.00","633,408,000.00","664,062,000.00","669,738,000.00", , , , , , , , , , , 
AUO,Austral Coal Limited,Annual Balance Sheet - Total Assets,"61,609,000.00","66,317,000.00","110,166,000.00","186,140,000.00","249,697,000.00","303,319,000.00","315,591,000.00", , , , , , , , , , , , , , , , 
AUP,Aurora Property Buy-Write Income Trust,Annual Balance Sheet - Total Assets, , , , , , , , ,"70,869,721.00","19,934,830.00","19,957,869.00","17,225,000.00","14,040,000.00","14,614,000.00","15,790,000.00","12,086,000.00","12,753,000.00","11,154,015.00","7,303,536.00","13,172,919.00","7,450,287.00","6,887,939.00", 
AUQ,Alara Resources Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"14,973,695.00","15,211,116.00","7,197,608.00","6,283,331.00","42,687,966.00","41,680,260.00","41,046,088.00","41,129,810.00","39,901,948.00","9,083,445.00","10,018,407.00","12,845,923.00","24,749,920.00","23,834,494.00","23,321,238.00", 
AUR,Auris Minerals Limited,Annual Balance Sheet - Total Assets,"6,991,513.00","7,760,825.00","6,129,841.00","7,302,608.00","14,965,571.00","13,633,963.00","5,401,439.00","3,873,018.00","652,034.00","253,176.00","1,027,809.00","9,190,355.00","57,743,483.00","37,296,424.00","52,431,736.00","39,640,001.00","13,198,076.00","18,486,663.00","21,482,574.00","20,639,449.00","20,084,504.00","24,379,745.00","24,811,258.00"
AUS,Auselect Limited,Annual Balance Sheet - Total Assets, , , ,"33,948,000.00","43,705,000.00","43,465,000.00","90,258,000.00", , , , , , , , , , , , , , , , 
AUST,Betashares Managed Risk Australian Share Fund,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"25,552,000.00","31,250,000.00","21,669,000.00","46,984,000.00","45,956,000.00","21,730,000.00", 
AUT,Auteco Minerals Ltd,Annual Balance Sheet - Total Assets,"9,031,640.00","9,438,863.00","55,079.00",--,"1,587,424.00","5,772,474.00","5,733,228.00","9,858,950.00","27,297,100.00","26,211,038.00","32,894,253.00","18,444,667.00","14,081,218.00","14,509,068.00","7,650,386.00","1,367,647.00","921,085.00","959,609.00","481,407.00","802,742.00","6,695,704.00","61,900,853.00", 
AUT2,Aurora Oil & Gas Limited,Annual Balance Sheet - Total Assets,"9,031,640.00","9,438,863.00","55,079.00",--,"1,587,424.00","9,743,037.00","26,650,000.00","41,580,000.00","49,468,000.00","36,986,000.00","201,256,518.00","374,976,368.00","1,070,297,573.00","1,779,264,640.00", , , , , , , , , 
AUW,Australian Wealth Management Limited,Annual Balance Sheet - Total Assets, , , , , ,"309,026,000.00","849,100,000.00","861,505,000.00","1,032,898,000.00", , , , , , , , , , , , , , 
AUZ,Australian Mines Limited,Annual Balance Sheet - Total Assets, ,"449,697.00","3,253,650.00","11,494,433.00","14,819,000.00","10,573,000.00","13,505,000.00","20,783,000.00","20,042,000.00","10,600,000.00","12,046,000.00","14,875,000.00","13,188,000.00","5,213,219.00","3,773,461.00","2,357,808.00","4,473,451.00","10,275,094.00","31,749,000.00","34,763,000.00","37,925,000.00","37,227,000.00", 
AV1,Adveritas Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , ,"2,429,852.00","2,750,384.00","2,694,580.00","10,555,846.00","10,346,778.00","12,047,852.00","5,462,158.00","3,201,491.00","9,594,811.00","4,317,436.00", 
AVA,AVA Risk Group Limited,Annual Balance Sheet - Total Assets,"16,229,000.00","2,481,408.00","2,275,980.00","2,248,782.00","1,671,543.00","3,879,988.00","4,341,504.00","4,340,074.00","30,162,762.00","27,228,412.00","4,296,776.00","5,183,820.00","9,595,988.00","22,722,728.00","30,068,000.00","32,286,000.00","28,092,000.00","20,226,000.00","29,915,000.00","26,517,000.00","33,680,000.00","43,253,000.00","30,411,000.00"
AVB,Avanco Resources Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,"4,238,275.00","5,076,524.00","9,441,240.00","28,993,009.00","43,336,330.00","41,952,309.00","79,802,159.00","156,085,000.00","171,569,928.00","174,635,897.00", , , , , 
AVC,Auctus Investment Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"8,806,844.00","9,642,807.00","9,075,863.00","91,259.00","5,272,800.00","1,813,000.00","1,836,285.00","2,810,048.00","8,086,140.00","9,421,504.00","26,971,883.00", 
AVD,AVADA Group Limited,Annual Balance Sheet - Total Assets, , , , , ,"6,835,576.00","18,290,000.00","18,487,000.00","29,109,000.00","21,570,000.00","3,372,055.00","802,957.00","4,014,002.00","1,657,596.00","3,347,843.00","2,853,360.00","3,075,147.00","2,671,946.00", , , ,"97,662,000.00", 
AVE,Avecho Biotechnology Limited,Annual Balance Sheet - Total Assets,"20,859,986.00","18,397,402.00","14,838,814.00","132,971,000.00","149,880,000.00","250,471,000.00","274,168,000.00","621,845,000.00","809,370,000.00","828,279,000.00","1,227,924,000.00","76,577,000.00","64,121,000.00","42,958,000.00","50,901,000.00","30,744,000.00","13,354,000.00","8,239,514.00","4,801,847.00","5,315,076.00","3,354,589.00","5,245,949.00", 
AVE1,Aevum Limited,Annual Balance Sheet - Total Assets, , , ,"132,971,000.00","149,880,000.00","250,471,000.00","274,168,000.00","621,845,000.00","809,370,000.00","828,279,000.00","1,227,924,000.00", , , , , , , , , , , , 
AVF,Australian Value Funds Management Limited,Annual Balance Sheet - Total Assets,"22,285,000.00", ,"2,804,561.00","246,763.00","630,996.00", , , , , , , , , , , , , , , , , , 
AVG,Australian Vintage Ltd,Annual Balance Sheet - Total Assets,"64,095,000.00","107,249,000.00","471,306,000.00","566,916,000.00","625,006,000.00","681,471,000.00","607,416,000.00","602,692,000.00","586,130,000.00","491,375,000.00","471,884,000.00","484,069,000.00","436,554,000.00","443,817,000.00","470,497,000.00","464,103,000.00","450,605,000.00","425,564,000.00","440,776,000.00","446,012,000.00","494,384,000.00","478,861,000.00","498,001,000.00"
AVH,"AVITA Medical, Inc.",Annual Balance Sheet - Total Assets,"9,727,236.00","9,909,377.00","15,262,355.00","13,425,192.00","13,114,639.00","19,002,091.00","17,623,673.00","14,198,988.00","16,206,113.00","9,829,464.00","9,243,405.00","17,486,837.00","10,706,070.00","12,908,631.00","7,312,839.00","5,443,166.00","8,602,909.00","7,667,921.00","23,017,014.00","36,738,073.00","120,154,451.00","166,934,025.00", 
AVJ,AVJennings Limited,Annual Balance Sheet - Total Assets,"342,105,000.00","315,643,000.00","348,364,000.00","442,035,000.00","543,866,000.00","635,028,000.00","593,337,000.00","528,683,000.00","581,576,000.00","480,334,000.00","472,571,000.00","492,614,000.00","498,129,000.00","462,903,000.00","471,288,000.00","656,114,000.00","741,382,000.00","712,781,000.00","640,396,000.00","685,236,000.00","655,177,000.00","625,268,000.00","729,511,000.00"
AVL,Australian Vanadium Limited,Annual Balance Sheet - Total Assets, , , , , , ,"11,624,168.00","40,960,646.00","70,621,026.00","48,435,222.00","41,445,085.00","32,091,170.00","25,622,413.00","27,342,238.00","16,065,292.00","16,273,625.00","17,886,789.00","19,140,800.00","24,261,972.00","27,278,947.00","30,176,127.00","33,551,198.00", 
AVM,Advance Metals Limited,Annual Balance Sheet - Total Assets,"9,115,087.00","8,121,249.00","15,243,594.00","22,384,132.00","72,949,825.00","131,729,576.00","642,789,016.00","24,633,664.00","17,631,798.00","18,886,529.00","15,885,631.00","9,943,196.00","2,303,347.00","1,148,110.00","210,210.00","3,192,566.00","6,193,432.00","4,881,129.00","4,772,383.00","3,936,207.00","4,185,790.00","5,863,568.00", 
AVM1,Anvil Mining Limited,Annual Balance Sheet - Total Assets,"9,115,087.00","8,121,249.00","15,243,594.00","22,384,132.00","72,949,825.00","131,729,576.00","642,789,016.00","781,142,241.00","768,796,189.00","692,951,276.00","665,104,791.00", , , , , , , , , , , , 
AVN,Aventus Retail Property Fund,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"919,400,000.00","1,286,100,000.00","1,476,100,000.00","1,900,500,000.00","2,133,800,000.00","2,136,400,000.00","2,437,400,000.00", 
AVO,Avoca Resources Limited,Annual Balance Sheet - Total Assets, ,"6,197,602.00","7,222,890.00","6,564,167.00","14,440,193.00","14,740,486.00","25,718,228.00","161,159,916.00","235,739,413.00","287,408,000.00","414,225,000.00", , , , , , , , , , , , 
AVQ,Axiom Mining Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"19,769,589.00","2,712,887.00","677,951.00","21,293,151.00","22,552,955.00","26,097,247.00","6,004,290.00","7,926,000.00","13,604,000.00","5,647,000.00","7,616,000.00","9,773,000.00", , , , 
AVR,Anteris Technologies Ltd,Annual Balance Sheet - Total Assets,"156,639,000.00","149,205,000.00","101,531,000.00","94,566,000.00","5,067,931.00","3,826,752.00","3,923,693.00","2,583,739.00","1,563,980.00","1,301,215.00","1,398,206.00","14,748,179.00","11,197,704.00","16,563,796.00","39,761,373.00","41,260,466.00","26,779,468.00","28,370,001.00","31,860,109.00","26,003,809.00","12,651,302.00","29,481,678.00", 
AVR1,Avatar Industries Limited,Annual Balance Sheet - Total Assets,"156,639,000.00","149,205,000.00","101,531,000.00","94,566,000.00","87,560,000.00","89,976,000.00","79,126,000.00","155,736,000.00", , , , , , , , , , , , , , , 
AVS,Avastra Sleep Centres Limited,Annual Balance Sheet - Total Assets, , , ,"667,791.00","8,157,368.00","6,605,076.00","3,944,758.00","46,696,000.00","53,076,000.00", , , , , , , , , , , , , , 
AVT,AVT Plasma Limited,Annual Balance Sheet - Total Assets,"8,674,337.00","1,972,332.00","383,264.00","2,429,654.00","232,292.00", , , , , , , , , , , , , , , , , , 
AVW,Avira Resources Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , ,"13,139,899.00","10,850,648.00","12,913,260.00","6,990,858.00","4,774,548.00","3,657,592.00","1,321,832.00","1,322,274.00","1,454,722.00","821,578.00", 
AVZ,AVZ Minerals Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"2,681,123.00","3,467,980.00","3,713,200.00","4,403,177.00","5,330,842.00","3,706,660.00","2,746,841.00","2,022,419.00","2,029,883.00","2,075,784.00","35,786,878.00","67,070,988.00","84,490,407.00","100,707,158.00","94,160,436.00", 
AW1,American West Metals Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"12,045,372.00", 
AWB,AWB Limited,Annual Balance Sheet - Total Assets,"1,818,876,000.00","1,983,083,000.00","2,626,531,000.00","2,415,943,000.00","3,735,199,000.00","3,279,569,000.00","5,650,153,000.00","5,458,666,000.00","6,604,387,000.00","5,059,182,000.00","2,695,421,000.00", , , , , , , , , , , , 
AWC,Alumina Limited,Annual Balance Sheet - Total Assets,"10,371,200,000.00","10,012,300,000.00","1,695,100,000.00","1,799,100,000.00","1,841,300,000.00","2,013,500,000.00","2,357,600,000.00","2,688,600,000.00","3,898,600,000.00","3,905,700,000.00","3,485,683,361.00","3,298,936,589.00","3,188,944,530.00","3,312,472,060.00","3,100,707,144.00","2,888,995,346.00","2,926,755,113.00","3,003,717,948.00","3,180,929,441.00","2,646,017,699.00","2,332,770,708.00","2,418,274,531.00", 
AWE,AWE Limited,Annual Balance Sheet - Total Assets,"71,614,000.00","72,432,000.00","113,871,000.00","144,692,000.00","272,100,000.00","380,129,000.00","724,970,000.00","714,749,000.00","968,215,000.00","1,349,853,000.00","1,317,086,000.00","1,115,398,000.00","1,062,008,000.00","1,179,560,000.00","1,202,543,000.00","1,296,317,000.00","751,767,000.00","445,056,000.00", , , , , 
AWJ,Auric Mining Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"11,491,096.00","9,371,364.00", 
AWN,AWN Holdings Limited,Annual Balance Sheet - Total Assets, , , ,"5,801,006.00","7,040,880.00","10,397,259.00","12,435,210.00","6,971,167.00","5,685,184.00","4,634,938.00","5,250,464.00", ,"1,312,852.00","78,177,746.00","162,879,200.00","132,163,037.00","103,760,860.00","147,581,692.00","134,200,783.00","134,663,443.00","125,875,328.00","179,878,793.00", 
AWV,Anova Metals Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"20,670,703.00","24,184,594.00","19,904,266.00","14,330,727.00","12,557,887.00","12,693,541.00","12,738,887.00","18,999,358.00","28,431,886.00","19,588,385.00","26,168,966.00","18,997,747.00", 
